/mnt/lustre/xushuang2/zyfan/data/vox/vox1/
wav_train/id10001/zELwAz2W6hM/00005.wav	64001
wav_train/id10001/zELwAz2W6hM/00006.wav	85761
wav_train/id10001/zELwAz2W6hM/00007.wav	92801
wav_train/id10001/zELwAz2W6hM/00008.wav	124801
wav_train/id10001/zELwAz2W6hM/00009.wav	94721
wav_train/id10001/zELwAz2W6hM/00010.wav	82561
wav_train/id10001/zELwAz2W6hM/00011.wav	72961
wav_train/id10001/zELwAz2W6hM/00012.wav	79361
wav_train/id10001/zELwAz2W6hM/00014.wav	97921
wav_train/id10001/zELwAz2W6hM/00015.wav	160001
wav_train/id10002/0_laIeN-Q44/00001.wav	66561
wav_train/id10002/6WO410QOeuo/00001.wav	121601
wav_train/id10002/6WO410QOeuo/00002.wav	87041
wav_train/id10002/6WO410QOeuo/00003.wav	87681
wav_train/id10002/6WO410QOeuo/00004.wav	104321
wav_train/id10002/6WO410QOeuo/00005.wav	74241
wav_train/id10002/6WO410QOeuo/00006.wav	81281
wav_train/id10002/6WO410QOeuo/00007.wav	87041
wav_train/id10002/6WO410QOeuo/00008.wav	67201
wav_train/id10002/6WO410QOeuo/00009.wav	94081
wav_train/id10002/6WO410QOeuo/00010.wav	124801
wav_train/id10002/6WO410QOeuo/00011.wav	80641
wav_train/id10002/C7k7C-PDvAA/00001.wav	83201
wav_train/id10002/C7k7C-PDvAA/00002.wav	101121
wav_train/id10002/cMGEuZ1zqXk/00001.wav	86401
wav_train/id10002/cMGEuZ1zqXk/00002.wav	109441
wav_train/id10002/cMGEuZ1zqXk/00003.wav	75521
wav_train/id10002/cMGEuZ1zqXk/00004.wav	63361
wav_train/id10002/eNc4LrrvV80/00001.wav	111361
wav_train/id10002/eNc4LrrvV80/00002.wav	101761
wav_train/id10002/eNc4LrrvV80/00003.wav	73601
wav_train/id10002/eNc4LrrvV80/00004.wav	98561
wav_train/id10002/eNc4LrrvV80/00005.wav	78081
wav_train/id10002/eNc4LrrvV80/00006.wav	106241
wav_train/id10002/eNc4LrrvV80/00007.wav	80001
wav_train/id10002/eNc4LrrvV80/00008.wav	127361
wav_train/id10002/eNc4LrrvV80/00009.wav	164481
wav_train/id10002/eNc4LrrvV80/00010.wav	72961
wav_train/id10002/eNc4LrrvV80/00011.wav	179841
wav_train/id10002/eNc4LrrvV80/00012.wav	124161
wav_train/id10002/eNc4LrrvV80/00013.wav	101121
wav_train/id10002/gaQqIoV_aLY/00001.wav	85761
wav_train/id10002/gaQqIoV_aLY/00002.wav	85121
wav_train/id10002/gaQqIoV_aLY/00003.wav	65921
wav_train/id10002/gaQqIoV_aLY/00004.wav	154241
wav_train/id10002/gaQqIoV_aLY/00005.wav	69761
wav_train/id10002/gaQqIoV_aLY/00006.wav	145921
wav_train/id10002/gaQqIoV_aLY/00007.wav	74881
wav_train/id10002/gaQqIoV_aLY/00008.wav	131201
wav_train/id10002/Mpr9wqUuLQA/00001.wav	74241
wav_train/id10002/Mpr9wqUuLQA/00002.wav	110081
wav_train/id10002/Mpr9wqUuLQA/00003.wav	101121
wav_train/id10002/QanuGhOhb9A/00001.wav	80001
wav_train/id10002/QanuGhOhb9A/00002.wav	66561
wav_train/id10002/QanuGhOhb9A/00003.wav	132481
wav_train/id10002/QanuGhOhb9A/00004.wav	112001
wav_train/id10002/QanuGhOhb9A/00005.wav	88321
wav_train/id10002/QanuGhOhb9A/00006.wav	106241
wav_train/id10002/QanuGhOhb9A/00007.wav	183041
wav_train/id10002/QanuGhOhb9A/00008.wav	113281
wav_train/id10002/QanuGhOhb9A/00009.wav	101761
wav_train/id10002/QanuGhOhb9A/00010.wav	199041
wav_train/id10002/QanuGhOhb9A/00011.wav	94721
wav_train/id10002/QanuGhOhb9A/00012.wav	126081
wav_train/id10002/QanuGhOhb9A/00013.wav	78721
wav_train/id10002/QanuGhOhb9A/00014.wav	69761
wav_train/id10002/QanuGhOhb9A/00015.wav	117761
wav_train/id10002/QanuGhOhb9A/00016.wav	154881
wav_train/id10002/QanuGhOhb9A/00017.wav	65921
wav_train/id10002/QanuGhOhb9A/00018.wav	63361
wav_train/id10002/QanuGhOhb9A/00019.wav	65921
wav_train/id10002/QanuGhOhb9A/00020.wav	64001
wav_train/id10002/QanuGhOhb9A/00021.wav	65281
wav_train/id10002/QanuGhOhb9A/00022.wav	70401
wav_train/id10002/QanuGhOhb9A/00023.wav	64641
wav_train/id10002/QanuGhOhb9A/00024.wav	67841
wav_train/id10002/QanuGhOhb9A/00025.wav	82561
wav_train/id10002/QanuGhOhb9A/00026.wav	70401
wav_train/id10002/QanuGhOhb9A/00027.wav	74241
wav_train/id10002/QanuGhOhb9A/00028.wav	69761
wav_train/id10002/QanuGhOhb9A/00029.wav	99201
wav_train/id10002/QnnjJ9i5WFs/00001.wav	74241
wav_train/id10002/QnnjJ9i5WFs/00002.wav	68481
wav_train/id10002/RLKKsYiCMvc/00001.wav	74881
wav_train/id10002/RLKKsYiCMvc/00002.wav	71041
wav_train/id10002/RLKKsYiCMvc/00003.wav	68481
wav_train/id10002/RLKKsYiCMvc/00004.wav	279681
wav_train/id10002/RLKKsYiCMvc/00005.wav	64001
wav_train/id10002/RLKKsYiCMvc/00006.wav	100481
wav_train/id10002/RLKKsYiCMvc/00007.wav	92161
wav_train/id10002/RLKKsYiCMvc/00008.wav	88321
wav_train/id10002/RLKKsYiCMvc/00009.wav	99841
wav_train/id10002/RLKKsYiCMvc/00010.wav	138241
wav_train/id10002/RLKKsYiCMvc/00011.wav	174721
wav_train/id10002/RLKKsYiCMvc/00012.wav	82561
wav_train/id10002/RLKKsYiCMvc/00013.wav	67841
wav_train/id10002/RLKKsYiCMvc/00014.wav	76161
wav_train/id10002/RLKKsYiCMvc/00015.wav	142721
wav_train/id10002/RLKKsYiCMvc/00016.wav	92801
wav_train/id10002/RLKKsYiCMvc/00017.wav	170241
wav_train/id10002/RLKKsYiCMvc/00018.wav	136321
wav_train/id10002/RLKKsYiCMvc/00019.wav	82561
wav_train/id10002/RLKKsYiCMvc/00020.wav	122881
wav_train/id10002/RLKKsYiCMvc/00021.wav	160001
wav_train/id10002/RLKKsYiCMvc/00022.wav	138241
wav_train/id10002/RLKKsYiCMvc/00023.wav	96001
wav_train/id10002/RLKKsYiCMvc/00024.wav	112001
wav_train/id10002/RLKKsYiCMvc/00025.wav	98561
wav_train/id10002/RLKKsYiCMvc/00026.wav	110721
wav_train/id10002/RLKKsYiCMvc/00027.wav	125441
wav_train/id10002/RLKKsYiCMvc/00028.wav	96641
wav_train/id10002/RLKKsYiCMvc/00029.wav	67201
wav_train/id10002/RLKKsYiCMvc/00030.wav	81921
wav_train/id10002/RLKKsYiCMvc/00031.wav	70401
wav_train/id10002/RLKKsYiCMvc/00032.wav	67201
wav_train/id10002/RLKKsYiCMvc/00033.wav	103681
wav_train/id10002/RLKKsYiCMvc/00034.wav	70401
wav_train/id10002/RLKKsYiCMvc/00035.wav	112001
wav_train/id10002/RLKKsYiCMvc/00036.wav	203521
wav_train/id10002/SI4D2_YXvBE/00001.wav	64001
wav_train/id10002/TqUbiOgEb0w/00001.wav	102401
wav_train/id10002/TqUbiOgEb0w/00003.wav	192641
wav_train/id10002/TqUbiOgEb0w/00004.wav	69761
wav_train/id10002/TqUbiOgEb0w/00005.wav	99201
wav_train/id10002/TqUbiOgEb0w/00006.wav	120321
wav_train/id10002/TqUbiOgEb0w/00007.wav	81281
wav_train/id10002/TqUbiOgEb0w/00008.wav	83201
wav_train/id10002/TqUbiOgEb0w/00009.wav	132481
wav_train/id10002/TqUbiOgEb0w/00010.wav	85761
wav_train/id10002/VMaXdHLz5Bk/00001.wav	72961
wav_train/id10002/VMaXdHLz5Bk/00002.wav	85761
wav_train/id10002/VMaXdHLz5Bk/00003.wav	79361
wav_train/id10002/VMaXdHLz5Bk/00004.wav	69761
wav_train/id10002/VMaXdHLz5Bk/00005.wav	102401
wav_train/id10002/w9H-ZMvdE9M/00001.wav	98561
wav_train/id10002/wd_7oYV4dsU/00001.wav	81281
wav_train/id10002/xTV-jFAUKcw/00001.wav	87041
wav_train/id10002/xTV-jFAUKcw/00002.wav	73601
wav_train/id10002/xTV-jFAUKcw/00003.wav	113281
wav_train/id10002/Y2Gr1I2DO7M/00001.wav	106241
wav_train/id10003/5ablueV_1tw/00001.wav	69761
wav_train/id10003/5ablueV_1tw/00002.wav	69121
wav_train/id10003/5ablueV_1tw/00003.wav	107521
wav_train/id10003/5ablueV_1tw/00004.wav	109441
wav_train/id10003/5ablueV_1tw/00005.wav	80641
wav_train/id10003/5ablueV_1tw/00006.wav	69761
wav_train/id10003/5ablueV_1tw/00007.wav	81281
wav_train/id10003/5ablueV_1tw/00008.wav	67201
wav_train/id10003/5ablueV_1tw/00009.wav	192641
wav_train/id10003/5ablueV_1tw/00010.wav	77441
wav_train/id10003/5ablueV_1tw/00011.wav	80641
wav_train/id10003/5ablueV_1tw/00012.wav	76801
wav_train/id10003/5ablueV_1tw/00013.wav	122881
wav_train/id10003/5ablueV_1tw/00014.wav	128641
wav_train/id10003/5ablueV_1tw/00015.wav	66561
wav_train/id10003/5ablueV_1tw/00016.wav	90881
wav_train/id10003/5ablueV_1tw/00017.wav	64001
wav_train/id10003/5ablueV_1tw/00018.wav	80001
wav_train/id10003/A7Hh1WKmHsg/00001.wav	124161
wav_train/id10003/A7Hh1WKmHsg/00002.wav	116481
wav_train/id10003/A8SBCxYzJgs/00001.wav	65281
wav_train/id10003/A8SBCxYzJgs/00002.wav	64641
wav_train/id10003/A8SBCxYzJgs/00003.wav	91521
wav_train/id10003/A8SBCxYzJgs/00004.wav	80641
wav_train/id10003/A8SBCxYzJgs/00005.wav	101121
wav_train/id10003/A8SBCxYzJgs/00006.wav	88321
wav_train/id10003/bDxy7bnj_bc/00001.wav	186241
wav_train/id10003/bDxy7bnj_bc/00002.wav	96001
wav_train/id10003/bDxy7bnj_bc/00003.wav	67201
wav_train/id10003/bDxy7bnj_bc/00004.wav	97281
wav_train/id10003/bDxy7bnj_bc/00005.wav	75521
wav_train/id10003/bDxy7bnj_bc/00006.wav	120321
wav_train/id10003/bDxy7bnj_bc/00007.wav	83841
wav_train/id10003/bDxy7bnj_bc/00008.wav	70401
wav_train/id10003/bDxy7bnj_bc/00009.wav	83841
wav_train/id10003/bDxy7bnj_bc/00010.wav	79361
wav_train/id10003/BQxxhq4539A/00001.wav	90881
wav_train/id10003/BQxxhq4539A/00002.wav	84481
wav_train/id10003/BQxxhq4539A/00003.wav	82561
wav_train/id10003/BQxxhq4539A/00004.wav	93441
wav_train/id10003/BQxxhq4539A/00005.wav	90881
wav_train/id10003/BQxxhq4539A/00006.wav	95361
wav_train/id10003/BQxxhq4539A/00007.wav	65281
wav_train/id10003/BQxxhq4539A/00008.wav	66561
wav_train/id10003/BQxxhq4539A/00009.wav	71681
wav_train/id10003/BQxxhq4539A/00010.wav	86401
wav_train/id10003/BQxxhq4539A/00011.wav	108161
wav_train/id10003/BQxxhq4539A/00012.wav	71041
wav_train/id10003/BQxxhq4539A/00013.wav	80001
wav_train/id10003/BQxxhq4539A/00014.wav	174721
wav_train/id10003/BQxxhq4539A/00015.wav	96641
wav_train/id10003/BQxxhq4539A/00016.wav	211841
wav_train/id10003/BQxxhq4539A/00017.wav	91521
wav_train/id10003/BQxxhq4539A/00018.wav	119681
wav_train/id10003/BQxxhq4539A/00019.wav	93441
wav_train/id10003/E_6MjfYr0sQ/00001.wav	90241
wav_train/id10003/E_6MjfYr0sQ/00002.wav	66561
wav_train/id10003/E_6MjfYr0sQ/00003.wav	68481
wav_train/id10003/E_6MjfYr0sQ/00005.wav	96641
wav_train/id10003/E_6MjfYr0sQ/00006.wav	97281
wav_train/id10003/E_6MjfYr0sQ/00007.wav	133121
wav_train/id10003/E_6MjfYr0sQ/00008.wav	103681
wav_train/id10003/E_6MjfYr0sQ/00009.wav	74241
wav_train/id10003/E_6MjfYr0sQ/00010.wav	77441
wav_train/id10003/E_6MjfYr0sQ/00011.wav	115201
wav_train/id10003/E_6MjfYr0sQ/00012.wav	70401
wav_train/id10003/E_6MjfYr0sQ/00013.wav	90881
wav_train/id10003/E_6MjfYr0sQ/00014.wav	104321
wav_train/id10003/E_6MjfYr0sQ/00015.wav	83201
wav_train/id10003/E_6MjfYr0sQ/00016.wav	67841
wav_train/id10003/E_6MjfYr0sQ/00017.wav	63361
wav_train/id10003/E_6MjfYr0sQ/00018.wav	84481
wav_train/id10003/E_6MjfYr0sQ/00019.wav	64641
wav_train/id10003/E_6MjfYr0sQ/00020.wav	70401
wav_train/id10003/E_6MjfYr0sQ/00021.wav	122241
wav_train/id10003/E_6MjfYr0sQ/00023.wav	179201
wav_train/id10003/E_6MjfYr0sQ/00024.wav	71681
wav_train/id10003/E_6MjfYr0sQ/00025.wav	182401
wav_train/id10003/E_6MjfYr0sQ/00026.wav	97281
wav_train/id10003/E_6MjfYr0sQ/00027.wav	65921
wav_train/id10003/E_6MjfYr0sQ/00028.wav	76161
wav_train/id10003/E_6MjfYr0sQ/00029.wav	126721
wav_train/id10003/E_6MjfYr0sQ/00030.wav	100481
wav_train/id10003/E_6MjfYr0sQ/00031.wav	97281
wav_train/id10003/E_6MjfYr0sQ/00032.wav	134401
wav_train/id10003/E_6MjfYr0sQ/00033.wav	88321
wav_train/id10003/E_6MjfYr0sQ/00034.wav	70401
wav_train/id10003/E_6MjfYr0sQ/00035.wav	74241
wav_train/id10003/E_6MjfYr0sQ/00036.wav	216961
wav_train/id10003/E_6MjfYr0sQ/00037.wav	129921
wav_train/id10003/E_6MjfYr0sQ/00038.wav	97921
wav_train/id10003/E_6MjfYr0sQ/00039.wav	63361
wav_train/id10003/E_6MjfYr0sQ/00040.wav	80001
wav_train/id10003/E_6MjfYr0sQ/00041.wav	69761
wav_train/id10003/E_6MjfYr0sQ/00042.wav	196481
wav_train/id10003/E_6MjfYr0sQ/00043.wav	72961
wav_train/id10003/E_6MjfYr0sQ/00044.wav	65921
wav_train/id10003/EGPV-Xa0LGk/00001.wav	78721
wav_train/id10003/EGPV-Xa0LGk/00002.wav	65281
wav_train/id10003/EGPV-Xa0LGk/00003.wav	72321
wav_train/id10003/EGPV-Xa0LGk/00004.wav	84481
wav_train/id10003/EGPV-Xa0LGk/00005.wav	88321
wav_train/id10003/EGPV-Xa0LGk/00006.wav	86401
wav_train/id10003/EGPV-Xa0LGk/00007.wav	69761
wav_train/id10003/EGPV-Xa0LGk/00008.wav	71041
wav_train/id10003/EGPV-Xa0LGk/00009.wav	129281
wav_train/id10003/FfmnkloV_zg/00001.wav	65281
wav_train/id10003/FfmnkloV_zg/00002.wav	87681
wav_train/id10003/_JpHD6VnJ3I/00001.wav	64001
wav_train/id10003/_JpHD6VnJ3I/00002.wav	96641
wav_train/id10003/K5zRxtXc27s/00001.wav	119681
wav_train/id10003/K5zRxtXc27s/00002.wav	95361
wav_train/id10003/K5zRxtXc27s/00003.wav	102401
wav_train/id10003/K5zRxtXc27s/00004.wav	63361
wav_train/id10003/K5zRxtXc27s/00005.wav	71041
wav_train/id10003/K5zRxtXc27s/00006.wav	218241
wav_train/id10003/K5zRxtXc27s/00007.wav	70401
wav_train/id10003/K5zRxtXc27s/00008.wav	163841
wav_train/id10003/K5zRxtXc27s/00010.wav	75521
wav_train/id10003/K5zRxtXc27s/00011.wav	69761
wav_train/id10003/K5zRxtXc27s/00012.wav	81281
wav_train/id10003/na8-QEFmj44/00001.wav	86401
wav_train/id10003/na8-QEFmj44/00002.wav	104321
wav_train/id10003/na8-QEFmj44/00003.wav	67201
wav_train/id10003/na8-QEFmj44/00004.wav	63361
wav_train/id10003/na8-QEFmj44/00005.wav	76161
wav_train/id10003/NC70RWJDnMg/00001.wav	72321
wav_train/id10003/NC70RWJDnMg/00002.wav	69761
wav_train/id10003/NC70RWJDnMg/00003.wav	67201
wav_train/id10003/NC70RWJDnMg/00004.wav	63361
wav_train/id10003/NC70RWJDnMg/00005.wav	72321
wav_train/id10003/tCq2LcKO6xY/00001.wav	103041
wav_train/id10003/tCq2LcKO6xY/00002.wav	65921
wav_train/id10003/Tzn91xwBaWE/00001.wav	67201
wav_train/id10003/yzIXg93UOIM/00001.wav	75521
wav_train/id10003/yzIXg93UOIM/00002.wav	88961
wav_train/id10003/yzIXg93UOIM/00003.wav	129281
wav_train/id10003/yzIXg93UOIM/00004.wav	126721
wav_train/id10003/yzIXg93UOIM/00005.wav	80001
wav_train/id10003/yzIXg93UOIM/00006.wav	78081
wav_train/id10003/yzIXg93UOIM/00007.wav	92161
wav_train/id10003/yzIXg93UOIM/00008.wav	65921
wav_train/id10003/yzIXg93UOIM/00009.wav	66561
wav_train/id10003/yzIXg93UOIM/00011.wav	76161
wav_train/id10003/yzIXg93UOIM/00012.wav	68481
wav_train/id10003/yzIXg93UOIM/00013.wav	65921
wav_train/id10003/yzIXg93UOIM/00014.wav	97281
wav_train/id10003/yzIXg93UOIM/00015.wav	263041
wav_train/id10003/yzIXg93UOIM/00016.wav	63361
wav_train/id10003/yzIXg93UOIM/00017.wav	67201
wav_train/id10003/yzIXg93UOIM/00018.wav	80641
wav_train/id10003/yzIXg93UOIM/00019.wav	71681
wav_train/id10003/yzIXg93UOIM/00020.wav	161281
wav_train/id10003/yzIXg93UOIM/00021.wav	93441
wav_train/id10003/yzIXg93UOIM/00022.wav	112001
wav_train/id10003/yzIXg93UOIM/00023.wav	66561
wav_train/id10003/yzIXg93UOIM/00024.wav	89601
wav_train/id10003/yzIXg93UOIM/00025.wav	104961
wav_train/id10003/yzIXg93UOIM/00026.wav	68481
wav_train/id10003/yzIXg93UOIM/00028.wav	183681
wav_train/id10003/yzIXg93UOIM/00029.wav	94721
wav_train/id10003/yzIXg93UOIM/00030.wav	90241
wav_train/id10003/yzIXg93UOIM/00031.wav	80001
wav_train/id10003/yzIXg93UOIM/00032.wav	69761
wav_train/id10003/yzIXg93UOIM/00033.wav	76801
wav_train/id10003/yzIXg93UOIM/00034.wav	104961
wav_train/id10004/6WxS8rpNjmk/00001.wav	145921
wav_train/id10004/6WxS8rpNjmk/00003.wav	117121
wav_train/id10004/8mWxQ6DRO-U/00001.wav	202881
wav_train/id10004/8mWxQ6DRO-U/00002.wav	120961
wav_train/id10004/8mWxQ6DRO-U/00003.wav	63361
wav_train/id10004/8mWxQ6DRO-U/00004.wav	140161
wav_train/id10004/bIZQaEVuATQ/00001.wav	77441
wav_train/id10004/bIZQaEVuATQ/00002.wav	160641
wav_train/id10004/bIZQaEVuATQ/00003.wav	125441
wav_train/id10004/bIZQaEVuATQ/00004.wav	115841
wav_train/id10004/bIZQaEVuATQ/00005.wav	128641
wav_train/id10004/bIZQaEVuATQ/00006.wav	96001
wav_train/id10004/bIZQaEVuATQ/00007.wav	91521
wav_train/id10004/bIZQaEVuATQ/00008.wav	104961
wav_train/id10004/bIZQaEVuATQ/00009.wav	88961
wav_train/id10004/bIZQaEVuATQ/00011.wav	72321
wav_train/id10004/bIZQaEVuATQ/00012.wav	67841
wav_train/id10004/bIZQaEVuATQ/00013.wav	81281
wav_train/id10004/bIZQaEVuATQ/00014.wav	160641
wav_train/id10004/bIZQaEVuATQ/00015.wav	186881
wav_train/id10004/bIZQaEVuATQ/00016.wav	71681
wav_train/id10004/BOAd7pybyZw/00001.wav	168961
wav_train/id10004/BOAd7pybyZw/00002.wav	104321
wav_train/id10004/BOAd7pybyZw/00003.wav	234241
wav_train/id10004/BOAd7pybyZw/00004.wav	76801
wav_train/id10004/BOAd7pybyZw/00005.wav	92801
wav_train/id10004/CCygVo0iPvw/00001.wav	69761
wav_train/id10004/CCygVo0iPvw/00002.wav	228481
wav_train/id10004/CWTpJe2RqOA/00001.wav	144641
wav_train/id10004/CWTpJe2RqOA/00002.wav	103041
wav_train/id10004/CWTpJe2RqOA/00003.wav	215041
wav_train/id10004/CWTpJe2RqOA/00004.wav	315521
wav_train/id10004/dwKTFeIhTOQ/00001.wav	75521
wav_train/id10004/eaYIxBz6lBU/00001.wav	262401
wav_train/id10004/IEV-I9f21ns/00001.wav	143361
wav_train/id10004/IEV-I9f21ns/00002.wav	206721
wav_train/id10004/IEV-I9f21ns/00003.wav	270081
wav_train/id10004/JKMfqmjUwMU/00001.wav	64001
wav_train/id10004/JKMfqmjUwMU/00002.wav	88321
wav_train/id10004/JKMfqmjUwMU/00003.wav	80001
wav_train/id10004/JKMfqmjUwMU/00004.wav	256641
wav_train/id10004/JKMfqmjUwMU/00005.wav	118401
wav_train/id10004/JKMfqmjUwMU/00006.wav	526721
wav_train/id10004/JKMfqmjUwMU/00007.wav	65281
wav_train/id10004/JKMfqmjUwMU/00008.wav	76801
wav_train/id10004/JKMfqmjUwMU/00009.wav	392321
wav_train/id10004/JKMfqmjUwMU/00011.wav	119041
wav_train/id10004/JKMfqmjUwMU/00012.wav	149761
wav_train/id10004/JKMfqmjUwMU/00013.wav	96001
wav_train/id10004/lu_eVSfv3Tg/00001.wav	67201
wav_train/id10004/lu_eVSfv3Tg/00002.wav	71041
wav_train/id10004/lu_eVSfv3Tg/00003.wav	80641
wav_train/id10004/lu_eVSfv3Tg/00004.wav	180481
wav_train/id10004/lu_eVSfv3Tg/00005.wav	85761
wav_train/id10004/lu_eVSfv3Tg/00006.wav	103041
wav_train/id10004/lu_eVSfv3Tg/00007.wav	64001
wav_train/id10004/lu_eVSfv3Tg/00008.wav	159361
wav_train/id10004/lu_eVSfv3Tg/00009.wav	177281
wav_train/id10004/lu_eVSfv3Tg/00010.wav	252161
wav_train/id10004/lu_eVSfv3Tg/00011.wav	193921
wav_train/id10004/lu_eVSfv3Tg/00012.wav	164481
wav_train/id10004/lu_eVSfv3Tg/00013.wav	145921
wav_train/id10004/lu_eVSfv3Tg/00014.wav	184961
wav_train/id10004/lu_eVSfv3Tg/00015.wav	78081
wav_train/id10004/lu_eVSfv3Tg/00016.wav	158721
wav_train/id10004/lu_eVSfv3Tg/00017.wav	119041
wav_train/id10004/lu_eVSfv3Tg/00019.wav	213121
wav_train/id10004/lu_eVSfv3Tg/00020.wav	180481
wav_train/id10004/lu_eVSfv3Tg/00021.wav	154241
wav_train/id10004/lu_eVSfv3Tg/00022.wav	160641
wav_train/id10004/lu_eVSfv3Tg/00023.wav	85761
wav_train/id10004/lu_eVSfv3Tg/00024.wav	119041
wav_train/id10004/lu_eVSfv3Tg/00025.wav	80001
wav_train/id10004/lu_eVSfv3Tg/00026.wav	103681
wav_train/id10004/lu_eVSfv3Tg/00027.wav	141441
wav_train/id10004/lu_eVSfv3Tg/00028.wav	124161
wav_train/id10004/lu_eVSfv3Tg/00029.wav	64641
wav_train/id10004/lu_eVSfv3Tg/00030.wav	137601
wav_train/id10004/lu_eVSfv3Tg/00031.wav	64001
wav_train/id10004/lu_eVSfv3Tg/00032.wav	221441
wav_train/id10004/lu_eVSfv3Tg/00033.wav	232321
wav_train/id10004/lu_eVSfv3Tg/00034.wav	115841
wav_train/id10004/lu_eVSfv3Tg/00035.wav	88961
wav_train/id10004/lu_eVSfv3Tg/00036.wav	69121
wav_train/id10004/lu_eVSfv3Tg/00037.wav	110721
wav_train/id10004/Oftn1-Z0Lbk/00001.wav	65281
wav_train/id10004/q6QJY1ndpOY/00001.wav	95361
wav_train/id10004/q6QJY1ndpOY/00002.wav	129281
wav_train/id10004/q6QJY1ndpOY/00003.wav	78081
wav_train/id10004/q6QJY1ndpOY/00004.wav	63361
wav_train/id10004/qqhJQYlENHs/00001.wav	147201
wav_train/id10004/qqhJQYlENHs/00002.wav	83201
wav_train/id10004/SMKC-WLY6F0/00001.wav	544001
wav_train/id10004/wQJ3cED8ZSw/00001.wav	104961
wav_train/id10004/wQJ3cED8ZSw/00002.wav	124161
wav_train/id10004/wQJ3cED8ZSw/00003.wav	172161
wav_train/id10004/zcB1pnBt_Tc/00001.wav	122881
wav_train/id10004/zcB1pnBt_Tc/00002.wav	104321
wav_train/id10004/zcB1pnBt_Tc/00003.wav	543361
